ledger_id,account_id,event_type,session_id,credits_delta,cash_kes,balance_after,reason,created_at
LED-003265,HH-0406,cook_charge,SYN-01815,-15,0,282,0.585 kWh cooking charge,2025-06-20T19:26:00
LED-003266,HH-0406,cook_charge,SYN-01985,-17,0,265,0.686 kWh cooking charge,2025-06-22T18:55:00
LED-003267,HH-0406,cook_charge,SYN-02041,-7,0,258,0.266 kWh cooking charge,2025-06-23T12:17:00
LED-003268,HH-0406,green_reward,SYN-02041,11,0,269,green cooking behavior reward,2025-06-23T12:17:00
LED-003269,HH-0406,cook_charge,SYN-02073,-14,0,255,0.577 kWh cooking charge,2025-06-23T19:12:00
LED-003270,HH-0406,cook_charge,SYN-02266,-8,0,247,0.322 kWh cooking charge,2025-06-25T19:04:00
LED-003271,HH-0406,cook_charge,SYN-02509,-8,0,239,0.306 kWh cooking charge,2025-06-28T11:58:00
LED-003272,HH-0406,green_reward,SYN-02509,12,0,251,green cooking behavior reward,2025-06-28T11:58:00
LED-003273,HH-0406,cook_charge,SYN-02720,-6,0,245,0.248 kWh cooking charge,2025-06-30T18:57:00
LED-003274,HH-0413,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-003275,HH-0413,cook_charge,SYN-00024,-13,0,307,0.541 kWh cooking charge,2025-06-01T08:54:00
LED-003276,HH-0413,orange_reward,SYN-00024,4,0,311,orange cooking behavior reward,2025-06-01T08:54:00
LED-003277,HH-0413,cook_charge,SYN-00060,-19,0,292,0.759 kWh cooking charge,2025-06-01T14:20:00
LED-003278,HH-0413,green_reward,SYN-00060,20,0,312,green cooking behavior reward,2025-06-01T14:20:00
LED-003279,HH-0413,cook_charge,SYN-00081,-4,0,308,0.139 kWh cooking charge,2025-06-01T18:43:00
LED-003280,HH-0413,cook_charge,SYN-00170,-10,0,298,0.411 kWh cooking charge,2025-06-02T18:38:00
LED-003281,HH-0413,cook_charge,SYN-00250,-12,0,286,0.465 kWh cooking charge,2025-06-03T13:41:00
LED-003282,HH-0413,green_reward,SYN-00250,14,0,300,green cooking behavior reward,2025-06-03T13:41:00
LED-003283,HH-0413,cook_charge,SYN-00330,-9,0,291,0.365 kWh cooking charge,2025-06-04T09:13:00
LED-003284,HH-0413,orange_reward,SYN-00330,3,0,294,orange cooking behavior reward,2025-06-04T09:13:00
LED-003285,HH-0413,cook_charge,SYN-00356,-9,0,285,0.343 kWh cooking charge,2025-06-04T14:07:00
LED-003286,HH-0413,green_reward,SYN-00356,12,0,297,green cooking behavior reward,2025-06-04T14:07:00
LED-003287,HH-0413,cook_charge,SYN-00525,-9,0,288,0.371 kWh cooking charge,2025-06-06T13:52:00
LED-003288,HH-0413,green_reward,SYN-00525,13,0,301,green cooking behavior reward,2025-06-06T13:52:00
LED-003289,HH-0413,cook_charge,SYN-00709,-8,0,293,0.295 kWh cooking charge,2025-06-08T13:49:00
LED-003290,HH-0413,green_reward,SYN-00709,11,0,304,green cooking behavior reward,2025-06-08T13:49:00
LED-003291,HH-0413,cook_charge,SYN-00766,-15,0,289,0.622 kWh cooking charge,2025-06-09T09:04:00
LED-003292,HH-0413,orange_reward,SYN-00766,5,0,294,orange cooking behavior reward,2025-06-09T09:04:00
LED-003293,HH-0413,cook_charge,SYN-00830,-7,0,287,0.284 kWh cooking charge,2025-06-09T18:46:00
LED-003294,HH-0413,cook_charge,SYN-00865,-10,0,277,0.416 kWh cooking charge,2025-06-10T08:30:00
LED-003295,HH-0413,orange_reward,SYN-00865,3,0,280,orange cooking behavior reward,2025-06-10T08:30:00
LED-003296,HH-0413,cook_charge,SYN-00899,-10,0,270,0.387 kWh cooking charge,2025-06-10T13:59:00
LED-003297,HH-0413,green_reward,SYN-00899,13,0,283,green cooking behavior reward,2025-06-10T13:59:00
LED-003298,HH-0413,cook_charge,SYN-00950,-11,0,272,0.439 kWh cooking charge,2025-06-11T09:35:00
LED-003299,HH-0413,orange_reward,SYN-00950,4,0,276,orange cooking behavior reward,2025-06-11T09:35:00
LED-003300,HH-0413,cook_charge,SYN-01003,-11,0,265,0.42 kWh cooking charge,2025-06-11T18:42:00
LED-003301,HH-0413,cook_charge,SYN-01130,-8,0,257,0.313 kWh cooking charge,2025-06-13T08:40:00
LED-003302,HH-0413,orange_reward,SYN-01130,3,0,260,orange cooking behavior reward,2025-06-13T08:40:00
LED-003303,HH-0413,cook_charge,SYN-01165,-10,0,250,0.403 kWh cooking charge,2025-06-13T14:07:00
LED-003304,HH-0413,green_reward,SYN-01165,13,0,263,green cooking behavior reward,2025-06-13T14:07:00
LED-003305,HH-0413,cook_charge,SYN-01221,-15,0,248,0.584 kWh cooking charge,2025-06-14T08:48:00
LED-003306,HH-0413,orange_reward,SYN-01221,5,0,253,orange cooking behavior reward,2025-06-14T08:48:00
LED-003307,HH-0413,cook_charge,SYN-01275,-4,0,249,0.136 kWh cooking charge,2025-06-14T18:58:00
LED-003308,HH-0413,cook_charge,SYN-01366,-12,0,237,0.484 kWh cooking charge,2025-06-15T18:47:00
LED-003309,HH-0413,cook_charge,SYN-01452,-11,0,226,0.426 kWh cooking charge,2025-06-16T18:45:00
LED-003310,HH-0413,cook_charge,SYN-01616,-9,0,217,0.352 kWh cooking charge,2025-06-18T14:13:00
LED-003311,HH-0413,green_reward,SYN-01616,12,0,229,green cooking behavior reward,2025-06-18T14:13:00
LED-003312,HH-0413,cook_charge,SYN-01672,-10,0,219,0.382 kWh cooking charge,2025-06-19T08:29:00
LED-003313,HH-0413,orange_reward,SYN-01672,3,0,222,orange cooking behavior reward,2025-06-19T08:29:00
LED-003314,HH-0413,cook_charge,SYN-01704,-4,0,218,0.141 kWh cooking charge,2025-06-19T13:30:00
LED-003315,HH-0413,green_reward,SYN-01704,9,0,227,green cooking behavior reward,2025-06-19T13:30:00
LED-003316,HH-0413,cook_charge,SYN-01873,-16,0,211,0.644 kWh cooking charge,2025-06-21T13:55:00
LED-003317,HH-0413,green_reward,SYN-01873,18,0,229,green cooking behavior reward,2025-06-21T13:55:00
LED-003318,HH-0413,cook_charge,SYN-01902,-11,0,218,0.452 kWh cooking charge,2025-06-21T19:02:00
LED-003319,HH-0413,cook_charge,SYN-02056,-4,0,214,0.129 kWh cooking charge,2025-06-23T14:07:00
LED-003320,HH-0413,green_reward,SYN-02056,8,0,222,green cooking behavior reward,2025-06-23T14:07:00
LED-003321,HH-0413,cook_charge,SYN-02076,-14,0,208,0.542 kWh cooking charge,2025-06-23T19:18:00
LED-003322,HH-0413,cook_charge,SYN-02157,-5,0,203,0.168 kWh cooking charge,2025-06-24T18:47:00
LED-003323,HH-0413,cook_charge,SYN-02207,-10,0,193,0.393 kWh cooking charge,2025-06-25T08:42:00
LED-003324,HH-0413,orange_reward,SYN-02207,3,0,196,orange cooking behavior reward,2025-06-25T08:42:00
LED-003325,HH-0413,cook_charge,SYN-02233,-16,0,180,0.645 kWh cooking charge,2025-06-25T14:02:00
LED-003326,HH-0413,green_reward,SYN-02233,18,0,198,green cooking behavior reward,2025-06-25T14:02:00
LED-003327,HH-0413,cook_charge,SYN-02256,-12,0,186,0.475 kWh cooking charge,2025-06-25T18:36:00
LED-003328,HH-0413,cook_charge,SYN-02304,-17,0,169,0.691 kWh cooking charge,2025-06-26T08:57:00
LED-003329,HH-0413,orange_reward,SYN-02304,6,0,175,orange cooking behavior reward,2025-06-26T08:57:00
LED-003330,HH-0413,cook_charge,SYN-02335,-6,0,169,0.211 kWh cooking charge,2025-06-26T13:57:00
LED-003331,HH-0413,green_reward,SYN-02335,10,0,179,green cooking behavior reward,2025-06-26T13:57:00
LED-003332,HH-0413,cook_charge,SYN-02363,-5,0,174,0.19 kWh cooking charge,2025-06-26T19:01:00
LED-003333,HH-0413,cook_charge,SYN-02447,-21,0,153,0.845 kWh cooking charge,2025-06-27T19:16:00
LED-003334,HH-0413,cook_charge,SYN-02527,-7,0,146,0.275 kWh cooking charge,2025-06-28T14:02:00
LED-003335,HH-0413,green_reward,SYN-02527,11,0,157,green cooking behavior reward,2025-06-28T14:02:00
LED-003336,HH-0416,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-003337,HH-0416,cook_charge,SYN-00240,-21,0,299,0.872 kWh cooking charge,2025-06-03T13:11:00
LED-003338,HH-0416,green_reward,SYN-00240,22,0,321,green cooking behavior reward,2025-06-03T13:11:00
LED-003339,HH-0416,cook_charge,SYN-00261,-16,0,305,0.628 kWh cooking charge,2025-06-03T17:44:00
LED-003340,HH-0416,cook_charge,SYN-00349,-9,0,296,0.362 kWh cooking charge,2025-06-04T12:58:00
LED-003341,HH-0416,green_reward,SYN-00349,13,0,309,green cooking behavior reward,2025-06-04T12:58:00
LED-003342,HH-0416,cook_charge,SYN-00454,-13,0,296,0.536 kWh cooking charge,2025-06-05T17:49:00
LED-003343,HH-0416,cook_charge,SYN-00605,-19,0,277,0.758 kWh cooking charge,2025-06-07T13:13:00
LED-003344,HH-0416,green_reward,SYN-00605,20,0,297,green cooking behavior reward,2025-06-07T13:13:00
LED-003345,HH-0416,cook_charge,SYN-00711,-4,0,293,0.141 kWh cooking charge,2025-06-08T17:27:00
LED-003346,HH-0416,cook_charge,SYN-00786,-12,0,281,0.486 kWh cooking charge,2025-06-09T12:48:00
LED-003347,HH-0416,green_reward,SYN-00786,15,0,296,green cooking behavior reward,2025-06-09T12:48:00
LED-003348,HH-0416,cook_charge,SYN-00893,-11,0,285,0.419 kWh cooking charge,2025-06-10T13:24:00
LED-003349,HH-0416,green_reward,SYN-00893,14,0,299,green cooking behavior reward,2025-06-10T13:24:00
LED-003350,HH-0416,cook_charge,SYN-00910,-8,0,291,0.305 kWh cooking charge,2025-06-10T18:37:00
LED-003351,HH-0416,cook_charge,SYN-01246,-11,0,280,0.428 kWh cooking charge,2025-06-14T13:00:00
LED-003352,HH-0416,green_reward,SYN-01246,14,0,294,green cooking behavior reward,2025-06-14T13:00:00
LED-003353,HH-0416,cook_charge,SYN-01262,-13,0,281,0.515 kWh cooking charge,2025-06-14T18:00:00
LED-003354,HH-0416,cook_charge,SYN-01337,-10,0,271,0.4 kWh cooking charge,2025-06-15T13:35:00
LED-003355,HH-0416,green_reward,SYN-01337,13,0,284,green cooking behavior reward,2025-06-15T13:35:00
LED-003356,HH-0416,cook_charge,SYN-01355,-12,0,272,0.474 kWh cooking charge,2025-06-15T17:49:00
LED-003357,HH-0416,cook_charge,SYN-01533,-8,0,264,0.298 kWh cooking charge,2025-06-17T17:41:00
LED-003358,HH-0416,cook_charge,SYN-01599,-13,0,251,0.531 kWh cooking charge,2025-06-18T13:01:00
LED-003359,HH-0416,green_reward,SYN-01599,16,0,267,green cooking behavior reward,2025-06-18T13:01:00
LED-003360,HH-0416,cook_charge,SYN-01784,-19,0,248,0.755 kWh cooking charge,2025-06-20T13:34:00
LED-003361,HH-0416,green_reward,SYN-01784,20,0,268,green cooking behavior reward,2025-06-20T13:34:00
LED-003362,HH-0416,cook_charge,SYN-01803,-8,0,260,0.32 kWh cooking charge,2025-06-20T18:33:00
LED-003363,HH-0416,cook_charge,SYN-01970,-17,0,243,0.707 kWh cooking charge,2025-06-22T18:05:00
LED-003364,HH-0416,cook_charge,SYN-02228,-6,0,237,0.249 kWh cooking charge,2025-06-25T12:46:00
LED-003365,HH-0416,green_reward,SYN-02228,10,0,247,green cooking behavior reward,2025-06-25T12:46:00
LED-003366,HH-0416,cook_charge,SYN-02321,-6,0,241,0.249 kWh cooking charge,2025-06-26T12:43:00
LED-003367,HH-0416,green_reward,SYN-02321,10,0,251,green cooking behavior reward,2025-06-26T12:43:00
LED-003368,HH-0416,cook_charge,SYN-02697,-6,0,245,0.242 kWh cooking charge,2025-06-30T12:49:00
LED-003369,HH-0416,green_reward,SYN-02697,10,0,255,green cooking behavior reward,2025-06-30T12:49:00
LED-003370,HH-0421,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-003371,HH-0421,cook_charge,SYN-00052,-9,0,311,0.334 kWh cooking charge,2025-06-01T12:53:00
LED-003372,HH-0421,green_reward,SYN-00052,12,0,323,green cooking behavior reward,2025-06-01T12:53:00
LED-003373,HH-0421,cook_charge,SYN-00179,-4,0,319,0.155 kWh cooking charge,2025-06-02T19:32:00
LED-003374,HH-0421,cook_charge,SYN-00241,-22,0,297,0.9 kWh cooking charge,2025-06-03T13:17:00
LED-003375,HH-0421,green_reward,SYN-00241,22,0,319,green cooking behavior reward,2025-06-03T13:17:00
LED-003376,HH-0421,cook_charge,SYN-00557,-16,0,303,0.626 kWh cooking charge,2025-06-06T19:41:00
LED-003377,HH-0421,cook_charge,SYN-00649,-4,0,299,0.143 kWh cooking charge,2025-06-07T20:03:00
LED-003378,HH-0421,cook_charge,SYN-00699,-12,0,287,0.464 kWh cooking charge,2025-06-08T13:18:00
LED-003379,HH-0421,green_reward,SYN-00699,14,0,301,green cooking behavior reward,2025-06-08T13:18:00
LED-003380,HH-0421,cook_charge,SYN-00738,-7,0,294,0.286 kWh cooking charge,2025-06-08T20:19:00
LED-003381,HH-0421,cook_charge,SYN-00783,-12,0,282,0.494 kWh cooking charge,2025-06-09T12:41:00
LED-003382,HH-0421,green_reward,SYN-00783,15,0,297,green cooking behavior reward,2025-06-09T12:41:00
LED-003383,HH-0421,cook_charge,SYN-00885,-9,0,288,0.361 kWh cooking charge,2025-06-10T12:47:00
LED-003384,HH-0421,green_reward,SYN-00885,12,0,300,green cooking behavior reward,2025-06-10T12:47:00
LED-003385,HH-0421,cook_charge,SYN-00926,-12,0,288,0.478 kWh cooking charge,2025-06-10T20:13:00
LED-003386,HH-0421,cook_charge,SYN-01062,-18,0,270,0.727 kWh cooking charge,2025-06-12T13:09:00
LED-003387,HH-0421,green_reward,SYN-01062,19,0,289,green cooking behavior reward,2025-06-12T13:09:00
LED-003388,HH-0421,cook_charge,SYN-01151,-10,0,279,0.382 kWh cooking charge,2025-06-13T13:15:00
LED-003389,HH-0421,green_reward,SYN-01151,13,0,292,green cooking behavior reward,2025-06-13T13:15:00
LED-003390,HH-0421,cook_charge,SYN-01465,-7,0,285,0.283 kWh cooking charge,2025-06-16T19:46:00
LED-003391,HH-0421,cook_charge,SYN-01693,-5,0,280,0.205 kWh cooking charge,2025-06-19T12:43:00
LED-003392,HH-0421,green_reward,SYN-01693,10,0,290,green cooking behavior reward,2025-06-19T12:43:00
LED-003393,HH-0421,cook_charge,SYN-01776,-12,0,278,0.5 kWh cooking charge,2025-06-20T12:54:00
LED-003394,HH-0421,green_reward,SYN-01776,15,0,293,green cooking behavior reward,2025-06-20T12:54:00
LED-003395,HH-0421,cook_charge,SYN-01907,-15,0,278,0.618 kWh cooking charge,2025-06-21T19:59:00
LED-003396,HH-0421,cook_charge,SYN-01953,-12,0,266,0.485 kWh cooking charge,2025-06-22T12:52:00
LED-003397,HH-0421,green_reward,SYN-01953,15,0,281,green cooking behavior reward,2025-06-22T12:52:00
LED-003398,HH-0421,cook_charge,SYN-01995,-13,0,268,0.538 kWh cooking charge,2025-06-22T19:45:00
LED-003399,HH-0421,cook_charge,SYN-02051,-8,0,260,0.293 kWh cooking charge,2025-06-23T13:06:00
LED-003400,HH-0421,green_reward,SYN-02051,11,0,271,green cooking behavior reward,2025-06-23T13:06:00
LED-003401,HH-0421,cook_charge,SYN-02128,-12,0,259,0.466 kWh cooking charge,2025-06-24T12:51:00
LED-003402,HH-0421,green_reward,SYN-02128,14,0,273,green cooking behavior reward,2025-06-24T12:51:00
LED-003403,HH-0421,cook_charge,SYN-02231,-18,0,255,0.718 kWh cooking charge,2025-06-25T13:20:00
LED-003404,HH-0421,green_reward,SYN-02231,19,0,274,green cooking behavior reward,2025-06-25T13:20:00
LED-003405,HH-0421,cook_charge,SYN-02267,-4,0,270,0.16 kWh cooking charge,2025-06-25T19:33:00
LED-003406,HH-0421,cook_charge,SYN-02366,-10,0,260,0.384 kWh cooking charge,2025-06-26T19:46:00
LED-003407,HH-0421,cook_charge,SYN-02421,-11,0,249,0.418 kWh cooking charge,2025-06-27T12:49:00
LED-003408,HH-0421,green_reward,SYN-02421,14,0,263,green cooking behavior reward,2025-06-27T12:49:00
LED-003409,HH-0421,cook_charge,SYN-02454,-12,0,251,0.461 kWh cooking charge,2025-06-27T19:58:00
LED-003410,HH-0421,cook_charge,SYN-02517,-15,0,236,0.595 kWh cooking charge,2025-06-28T13:01:00
LED-003411,HH-0421,green_reward,SYN-02517,17,0,253,green cooking behavior reward,2025-06-28T13:01:00
LED-003412,HH-0421,cook_charge,SYN-02542,-10,0,243,0.405 kWh cooking charge,2025-06-28T19:39:00
LED-003413,HH-0421,cook_charge,SYN-02648,-18,0,225,0.739 kWh cooking charge,2025-06-29T20:00:00
LED-003414,HH-0421,cook_charge,SYN-02701,-9,0,216,0.367 kWh cooking charge,2025-06-30T13:09:00
LED-003415,HH-0421,green_reward,SYN-02701,13,0,229,green cooking behavior reward,2025-06-30T13:09:00
LED-003416,HH-0421,cook_charge,SYN-02731,-11,0,218,0.417 kWh cooking charge,2025-06-30T20:05:00
LED-003417,HH-0428,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-003418,HH-0428,cook_charge,SYN-00049,-7,0,313,0.28 kWh cooking charge,2025-06-01T12:43:00
LED-003419,HH-0428,green_reward,SYN-00049,11,0,324,green cooking behavior reward,2025-06-01T12:43:00
LED-003420,HH-0428,cook_charge,SYN-00073,-11,0,313,0.443 kWh cooking charge,2025-06-01T18:25:00
LED-003421,HH-0428,cook_charge,SYN-00144,-9,0,304,0.343 kWh cooking charge,2025-06-02T13:37:00
LED-003422,HH-0428,green_reward,SYN-00144,12,0,316,green cooking behavior reward,2025-06-02T13:37:00
LED-003423,HH-0428,cook_charge,SYN-00244,-14,0,302,0.579 kWh cooking charge,2025-06-03T13:18:00
LED-003424,HH-0428,green_reward,SYN-00244,16,0,318,green cooking behavior reward,2025-06-03T13:18:00
LED-003425,HH-0428,cook_charge,SYN-00268,-4,0,314,0.151 kWh cooking charge,2025-06-03T18:04:00
LED-003426,HH-0428,cook_charge,SYN-00353,-20,0,294,0.812 kWh cooking charge,2025-06-04T13:40:00
LED-003427,HH-0428,green_reward,SYN-00353,21,0,315,green cooking behavior reward,2025-06-04T13:40:00
LED-003428,HH-0428,cook_charge,SYN-00429,-7,0,308,0.266 kWh cooking charge,2025-06-05T12:39:00
LED-003429,HH-0428,green_reward,SYN-00429,11,0,319,green cooking behavior reward,2025-06-05T12:39:00
LED-003430,HH-0428,cook_charge,SYN-00457,-15,0,304,0.595 kWh cooking charge,2025-06-05T17:57:00
LED-003431,HH-0428,cook_charge,SYN-00524,-9,0,295,0.357 kWh cooking charge,2025-06-06T13:16:00
LED-003432,HH-0428,green_reward,SYN-00524,12,0,307,green cooking behavior reward,2025-06-06T13:16:00
LED-003433,HH-0428,cook_charge,SYN-00700,-9,0,298,0.337 kWh cooking charge,2025-06-08T12:56:00
LED-003434,HH-0428,green_reward,SYN-00700,12,0,310,green cooking behavior reward,2025-06-08T12:56:00
LED-003435,HH-0428,cook_charge,SYN-00815,-21,0,289,0.843 kWh cooking charge,2025-06-09T18:26:00
LED-003436,HH-0428,cook_charge,SYN-00971,-23,0,266,0.921 kWh cooking charge,2025-06-11T13:01:00
LED-003437,HH-0428,green_reward,SYN-00971,23,0,289,green cooking behavior reward,2025-06-11T13:01:00
LED-003438,HH-0428,cook_charge,SYN-01087,-4,0,285,0.149 kWh cooking charge,2025-06-12T17:59:00
LED-003439,HH-0428,cook_charge,SYN-01332,-4,0,281,0.13 kWh cooking charge,2025-06-15T12:38:00
LED-003440,HH-0428,green_reward,SYN-01332,8,0,289,green cooking behavior reward,2025-06-15T12:38:00
LED-003441,HH-0428,cook_charge,SYN-01532,-4,0,285,0.138 kWh cooking charge,2025-06-17T17:27:00
LED-003442,HH-0428,cook_charge,SYN-01597,-9,0,276,0.372 kWh cooking charge,2025-06-18T12:52:00
LED-003443,HH-0428,green_reward,SYN-01597,13,0,289,green cooking behavior reward,2025-06-18T12:52:00
LED-003444,HH-0428,cook_charge,SYN-01777,-10,0,279,0.405 kWh cooking charge,2025-06-20T13:05:00
LED-003445,HH-0428,green_reward,SYN-01777,13,0,292,green cooking behavior reward,2025-06-20T13:05:00
LED-003446,HH-0428,cook_charge,SYN-01795,-8,0,284,0.326 kWh cooking charge,2025-06-20T17:52:00
LED-003447,HH-0428,cook_charge,SYN-02060,-15,0,269,0.612 kWh cooking charge,2025-06-23T17:57:00
LED-003448,HH-0428,cook_charge,SYN-02253,-11,0,258,0.429 kWh cooking charge,2025-06-25T18:06:00
LED-003449,HH-0428,cook_charge,SYN-02322,-9,0,249,0.352 kWh cooking charge,2025-06-26T12:38:00
LED-003450,HH-0428,green_reward,SYN-02322,12,0,261,green cooking behavior reward,2025-06-26T12:38:00
LED-003451,HH-0428,cook_charge,SYN-02440,-13,0,248,0.533 kWh cooking charge,2025-06-27T18:24:00
LED-003452,HH-0428,cook_charge,SYN-02605,-10,0,238,0.384 kWh cooking charge,2025-06-29T13:26:00
LED-003453,HH-0428,green_reward,SYN-02605,13,0,251,green cooking behavior reward,2025-06-29T13:26:00
LED-003454,HH-0433,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-003455,HH-0433,cook_charge,SYN-00098,-5,0,315,0.198 kWh cooking charge,2025-06-02T06:44:00
LED-003456,HH-0433,cook_charge,SYN-00202,-8,0,307,0.315 kWh cooking charge,2025-06-03T06:48:00
LED-003457,HH-0433,cook_charge,SYN-00245,-13,0,294,0.508 kWh cooking charge,2025-06-03T13:29:00
LED-003458,HH-0433,green_reward,SYN-00245,15,0,309,green cooking behavior reward,2025-06-03T13:29:00
LED-003459,HH-0433,cook_charge,SYN-00670,-7,0,302,0.283 kWh cooking charge,2025-06-08T07:13:00
LED-003460,HH-0433,cook_charge,SYN-00727,-6,0,296,0.239 kWh cooking charge,2025-06-08T19:03:00
LED-003461,HH-0433,cook_charge,SYN-00916,-13,0,283,0.502 kWh cooking charge,2025-06-10T18:49:00
LED-003462,HH-0433,cook_charge,SYN-01292,-7,0,276,0.281 kWh cooking charge,2025-06-15T06:30:00
LED-003463,HH-0433,cook_charge,SYN-01458,-12,0,264,0.49 kWh cooking charge,2025-06-16T19:14:00
LED-003464,HH-0433,cook_charge,SYN-01544,-5,0,259,0.186 kWh cooking charge,2025-06-17T18:26:00
LED-003465,HH-0433,cook_charge,SYN-01629,-6,0,253,0.209 kWh cooking charge,2025-06-18T18:32:00
LED-003466,HH-0433,cook_charge,SYN-01816,-6,0,247,0.235 kWh cooking charge,2025-06-20T19:11:00
LED-003467,HH-0433,cook_charge,SYN-01899,-7,0,240,0.268 kWh cooking charge,2025-06-21T18:50:00
LED-003468,HH-0433,cook_charge,SYN-01958,-10,0,230,0.383 kWh cooking charge,2025-06-22T13:05:00
LED-003469,HH-0433,green_reward,SYN-01958,13,0,243,green cooking behavior reward,2025-06-22T13:05:00
LED-003470,HH-0433,cook_charge,SYN-02181,-11,0,232,0.451 kWh cooking charge,2025-06-25T06:44:00
LED-003471,HH-0433,cook_charge,SYN-02329,-10,0,222,0.398 kWh cooking charge,2025-06-26T13:07:00
LED-003472,HH-0433,green_reward,SYN-02329,13,0,235,green cooking behavior reward,2025-06-26T13:07:00
LED-003473,HH-0433,cook_charge,SYN-02424,-14,0,221,0.549 kWh cooking charge,2025-06-27T13:19:00
LED-003474,HH-0433,green_reward,SYN-02424,16,0,237,green cooking behavior reward,2025-06-27T13:19:00
LED-003475,HH-0433,cook_charge,SYN-02476,-7,0,230,0.273 kWh cooking charge,2025-06-28T06:55:00
