session_id,account_id,entity_id,account_type,cooker_id,plug,observed_group,source,start_at,end_at,date,start_hour_eat,duration_minutes,kwh,avg_w,peak_w,slot_color,shifted_daytime
SYN-02534,HH-0308,HH-0308,household,C-SYN-HH-0308,,,synthetic_profile,2025-06-28T17:10:00,2025-06-28T17:34:00,2025-06-28,17,24,0.238,595.0,1264,red,0
SYN-02535,HH-0467,HH-0467,household,C-SYN-HH-0467,,,synthetic_profile,2025-06-28T17:15:00,2025-06-28T18:00:00,2025-06-28,17,45,0.367,489.3,1277,red,0
SYN-02536,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-28T17:20:00,2025-06-28T18:17:00,2025-06-28,17,57,1.109,1167.4,2008,red,0
SYN-02537,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-28T17:30:00,2025-06-28T18:28:00,2025-06-28,17,58,0.525,543.1,1294,red,0
SYN-02538,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-28T18:00:00,2025-06-28T18:40:00,2025-06-28,18,40,0.2,300.0,1576,red,0
SYN-02539,HH-0067,HH-0067,household,C-SYN-HH-0067,,,synthetic_profile,2025-06-28T18:05:00,2025-06-28T18:56:00,2025-06-28,18,51,0.705,829.4,1867,red,0
SYN-02540,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-28T18:10:00,2025-06-28T18:38:00,2025-06-28,18,28,0.305,653.6,914,red,0
SYN-02541,HH-0433,HH-0433,household,C-SYN-HH-0433,,,synthetic_profile,2025-06-28T18:15:00,2025-06-28T18:34:00,2025-06-28,18,19,0.114,360.0,979,red,0
SYN-02542,HH-0421,HH-0421,household,C-SYN-HH-0421,,,synthetic_profile,2025-06-28T19:00:00,2025-06-28T19:39:00,2025-06-28,19,39,0.405,623.1,1633,red,0
SYN-02543,HH-0265,HH-0265,household,C-SYN-HH-0265,,,synthetic_profile,2025-06-28T19:05:00,2025-06-28T19:29:00,2025-06-28,19,24,0.122,305.0,959,red,0
SYN-02544,HH-0497,HH-0497,household,C-SYN-HH-0497,,,synthetic_profile,2025-06-28T19:10:00,2025-06-28T19:41:00,2025-06-28,19,31,0.167,323.2,1252,red,0
SYN-02545,HH-0563,HH-0563,household,C-SYN-HH-0563,,,synthetic_profile,2025-06-28T19:10:00,2025-06-28T20:02:00,2025-06-28,19,52,0.803,926.5,1831,red,0
SYN-02546,HH-0125,HH-0125,household,C-SYN-HH-0125,,,synthetic_profile,2025-06-28T19:15:00,2025-06-28T20:13:00,2025-06-28,19,58,0.667,690.0,1875,red,0
SYN-02547,HH-0374,HH-0374,household,C-SYN-HH-0374,,,synthetic_profile,2025-06-28T19:15:00,2025-06-28T19:39:00,2025-06-28,19,24,0.144,360.0,1401,red,0
SYN-02548,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-28T19:20:00,2025-06-28T19:48:00,2025-06-28,19,28,0.367,786.4,1814,red,0
SYN-02549,HH-0063,HH-0063,household,C-SYN-HH-0063,,,synthetic_profile,2025-06-28T19:30:00,2025-06-28T19:53:00,2025-06-28,19,23,0.164,427.8,1548,red,0
SYN-02550,HH-0377,HH-0377,household,C-SYN-HH-0377,,,synthetic_profile,2025-06-28T20:15:00,2025-06-28T20:36:00,2025-06-28,20,21,0.249,711.4,1611,red,0
SYN-02551,HH-0527,HH-0527,household,C-SYN-HH-0527,,,synthetic_profile,2025-06-28T20:30:00,2025-06-28T20:51:00,2025-06-28,20,21,0.312,891.4,1129,red,0
OBS-002-0014,HH-0007,HH-0007,household,C-OBS-002,002,B,observed_smartplug,2025-06-28T23:17:48.681000,2025-06-28T23:39:42.688000,2025-06-28,23,21.9,0.369,1010.2,1063.6,red,0
OBS-002-0015,HH-0007,HH-0007,household,C-OBS-002,002,B,observed_smartplug,2025-06-28T23:57:22.661000,2025-06-29T00:00:58.661000,2025-06-28,23,3.6,0.063,1052.7,1059.6,red,0
SYN-02554,HH-0303,HH-0303,household,C-SYN-HH-0303,,,synthetic_profile,2025-06-29T06:00:00,2025-06-29T06:38:00,2025-06-29,6,38,0.426,672.6,1434,red,0
SYN-02555,HH-0433,HH-0433,household,C-SYN-HH-0433,,,synthetic_profile,2025-06-29T06:00:00,2025-06-29T06:36:00,2025-06-29,6,36,0.482,803.3,1510,red,0
SYN-02556,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-29T06:05:00,2025-06-29T06:31:00,2025-06-29,6,26,0.159,366.9,1804,red,0
SYN-02557,HH-0187,HH-0187,household,C-SYN-HH-0187,,,synthetic_profile,2025-06-29T06:10:00,2025-06-29T06:56:00,2025-06-29,6,46,0.7,913.0,1777,red,0
SYN-02558,HH-0274,HH-0274,household,C-SYN-HH-0274,,,synthetic_profile,2025-06-29T06:10:00,2025-06-29T06:50:00,2025-06-29,6,40,0.358,537.0,1914,red,0
SYN-02559,HH-0381,HH-0381,household,C-SYN-HH-0381,,,synthetic_profile,2025-06-29T06:10:00,2025-06-29T06:28:00,2025-06-29,6,18,0.147,490.0,1573,red,0
SYN-02560,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-29T06:15:00,2025-06-29T08:07:00,2025-06-29,6,112,2.32,1242.9,2117,red,0
SYN-02561,HH-0207,HH-0207,household,C-SYN-HH-0207,,,synthetic_profile,2025-06-29T06:15:00,2025-06-29T06:43:00,2025-06-29,6,28,0.188,402.9,1516,red,0
SYN-02562,HH-0262,HH-0262,household,C-SYN-HH-0262,,,synthetic_profile,2025-06-29T06:15:00,2025-06-29T06:47:00,2025-06-29,6,32,0.247,463.1,1027,red,0
SYN-02563,HH-0265,HH-0265,household,C-SYN-HH-0265,,,synthetic_profile,2025-06-29T06:15:00,2025-06-29T07:08:00,2025-06-29,6,53,0.688,778.9,1193,red,0
SYN-02564,BIZ-002,BIZ-002,commercial,C-SYN-BIZ-002,,,synthetic_profile,2025-06-29T06:20:00,2025-06-29T07:31:00,2025-06-29,6,71,2.01,1698.6,1946,red,0
SYN-02565,HH-0131,HH-0131,household,C-SYN-HH-0131,,,synthetic_profile,2025-06-29T06:20:00,2025-06-29T07:05:00,2025-06-29,6,45,0.546,728.0,1977,red,0
SYN-02566,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-29T06:30:00,2025-06-29T07:01:00,2025-06-29,6,31,0.34,658.1,1025,red,0
SYN-02567,HH-0282,HH-0282,household,C-SYN-HH-0282,,,synthetic_profile,2025-06-29T06:30:00,2025-06-29T06:59:00,2025-06-29,6,29,0.385,796.6,1614,red,0
SYN-02568,HH-0563,HH-0563,household,C-SYN-HH-0563,,,synthetic_profile,2025-06-29T06:30:00,2025-06-29T07:14:00,2025-06-29,6,44,0.3,409.1,1310,red,0
SYN-02569,BIZ-001,BIZ-001,commercial,C-SYN-BIZ-001,,,synthetic_profile,2025-06-29T06:40:00,2025-06-29T08:44:00,2025-06-29,6,124,2.762,1336.5,1977,red,0
SYN-02570,BIZ-002,BIZ-002,commercial,C-SYN-BIZ-002,,,synthetic_profile,2025-06-29T06:40:00,2025-06-29T08:50:00,2025-06-29,6,130,2.699,1245.7,1767,red,0
SYN-02571,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-29T06:40:00,2025-06-29T08:54:00,2025-06-29,6,134,4.284,1918.2,1433,red,0
SYN-02572,HH-0063,HH-0063,household,C-SYN-HH-0063,,,synthetic_profile,2025-06-29T06:40:00,2025-06-29T07:37:00,2025-06-29,6,57,0.384,404.2,1891,red,0
SYN-02573,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-29T06:40:00,2025-06-29T06:58:00,2025-06-29,6,18,0.263,876.7,1849,red,0
SYN-02574,HH-0377,HH-0377,household,C-SYN-HH-0377,,,synthetic_profile,2025-06-29T07:00:00,2025-06-29T07:19:00,2025-06-29,7,19,0.268,846.3,1315,orange,0
SYN-02575,HH-0457,HH-0457,household,C-SYN-HH-0457,,,synthetic_profile,2025-06-29T07:00:00,2025-06-29T07:32:00,2025-06-29,7,32,0.3,562.5,1467,orange,0
SYN-02576,HH-0374,HH-0374,household,C-SYN-HH-0374,,,synthetic_profile,2025-06-29T07:10:00,2025-06-29T07:44:00,2025-06-29,7,34,0.262,462.4,1625,orange,0
SYN-02577,HH-0158,HH-0158,household,C-SYN-HH-0158,,,synthetic_profile,2025-06-29T07:15:00,2025-06-29T08:03:00,2025-06-29,7,48,0.419,523.8,1738,orange,0
SYN-02578,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-29T07:15:00,2025-06-29T08:03:00,2025-06-29,7,48,0.565,706.2,1717,orange,0
SYN-02579,HH-0084,HH-0084,household,C-SYN-HH-0084,,,synthetic_profile,2025-06-29T07:30:00,2025-06-29T07:48:00,2025-06-29,7,18,0.184,613.3,867,orange,0
SYN-02580,HH-0281,HH-0281,household,C-SYN-HH-0281,,,synthetic_profile,2025-06-29T07:40:00,2025-06-29T08:03:00,2025-06-29,7,23,0.226,589.6,1309,orange,0
SYN-02581,HH-0473,HH-0473,household,C-SYN-HH-0473,,,synthetic_profile,2025-06-29T08:10:00,2025-06-29T08:31:00,2025-06-29,8,21,0.242,691.4,1799,orange,0
SYN-02582,HH-0497,HH-0497,household,C-SYN-HH-0497,,,synthetic_profile,2025-06-29T08:15:00,2025-06-29T08:46:00,2025-06-29,8,31,0.484,936.8,1940,orange,0
SYN-02583,HH-0088,HH-0088,household,C-SYN-HH-0088,,,synthetic_profile,2025-06-29T08:30:00,2025-06-29T08:53:00,2025-06-29,8,23,0.361,941.7,1520,orange,0
SYN-02584,HH-0279,HH-0279,household,C-SYN-HH-0279,,,synthetic_profile,2025-06-29T08:30:00,2025-06-29T09:01:00,2025-06-29,8,31,0.216,418.1,1789,orange,0
OBS-015-0128,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-29T08:30:40.570000,2025-06-29T08:41:29.523000,2025-06-29,8,10.8,0.196,1087.5,1113.6,orange,0
OBS-017-0146,HH-0031,HH-0031,household,C-OBS-017,017,G,observed_smartplug,2025-06-29T08:41:15.336000,2025-06-29T08:46:09.325000,2025-06-29,8,4.9,0.163,2001.6,2018.1,orange,0
SYN-02587,BIZ-003,BIZ-003,commercial,C-SYN-BIZ-003,,,synthetic_profile,2025-06-29T10:00:00,2025-06-29T11:47:00,2025-06-29,10,107,2.043,1145.6,1139,green,1
SYN-02588,BIZ-005,BIZ-005,commercial,C-SYN-BIZ-005,,,synthetic_profile,2025-06-29T10:15:00,2025-06-29T11:14:00,2025-06-29,10,59,0.544,553.2,1723,green,1
SYN-02589,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-29T11:05:00,2025-06-29T12:09:00,2025-06-29,11,64,1.485,1392.2,2031,green,1
SYN-02590,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-29T11:10:00,2025-06-29T12:17:00,2025-06-29,11,67,2.274,2036.4,1992,green,1
SYN-02591,HH-0158,HH-0158,household,C-SYN-HH-0158,,,synthetic_profile,2025-06-29T11:10:00,2025-06-29T11:42:00,2025-06-29,11,32,0.427,800.6,1056,green,1
SYN-02592,HH-0163,HH-0163,household,C-SYN-HH-0163,,,synthetic_profile,2025-06-29T11:10:00,2025-06-29T12:01:00,2025-06-29,11,51,0.436,512.9,1467,green,1
SYN-02593,HH-0377,HH-0377,household,C-SYN-HH-0377,,,synthetic_profile,2025-06-29T11:10:00,2025-06-29T12:14:00,2025-06-29,11,64,0.575,539.1,1091,green,1
SYN-02594,HH-0560,HH-0560,household,C-SYN-HH-0560,,,synthetic_profile,2025-06-29T11:15:00,2025-06-29T12:00:00,2025-06-29,11,45,0.483,644.0,1057,green,1
SYN-02595,HH-0265,HH-0265,household,C-SYN-HH-0265,,,synthetic_profile,2025-06-29T11:20:00,2025-06-29T11:55:00,2025-06-29,11,35,0.463,793.7,973,green,1
SYN-02596,HH-0088,HH-0088,household,C-SYN-HH-0088,,,synthetic_profile,2025-06-29T11:30:00,2025-06-29T12:31:00,2025-06-29,11,61,0.509,500.7,2080,green,1
SYN-02597,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-29T11:40:00,2025-06-29T12:26:00,2025-06-29,11,46,1.59,2073.9,1633,green,1
SYN-02598,HH-0207,HH-0207,household,C-SYN-HH-0207,,,synthetic_profile,2025-06-29T12:00:00,2025-06-29T12:36:00,2025-06-29,12,36,0.293,488.3,1141,green,1
SYN-02599,HH-0286,HH-0286,household,C-SYN-HH-0286,,,synthetic_profile,2025-06-29T12:00:00,2025-06-29T12:42:00,2025-06-29,12,42,0.377,538.6,1541,green,1
SYN-02600,HH-0201,HH-0201,household,C-SYN-HH-0201,,,synthetic_profile,2025-06-29T12:05:00,2025-06-29T12:46:00,2025-06-29,12,41,0.498,728.8,1528,green,1
SYN-02601,HH-0262,HH-0262,household,C-SYN-HH-0262,,,synthetic_profile,2025-06-29T12:05:00,2025-06-29T12:30:00,2025-06-29,12,25,0.333,799.2,1731,green,1
SYN-02602,HH-0188,HH-0188,household,C-SYN-HH-0188,,,synthetic_profile,2025-06-29T12:20:00,2025-06-29T12:45:00,2025-06-29,12,25,0.126,302.4,1238,green,1
OBS-015-0129,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-29T12:29:15.531000,2025-06-29T12:40:09.534000,2025-06-29,12,10.9,0.2,1098.8,1123.7,green,1
SYN-02604,HH-0125,HH-0125,household,C-SYN-HH-0125,,,synthetic_profile,2025-06-29T12:30:00,2025-06-29T13:21:00,2025-06-29,12,51,0.365,429.4,2095,green,1
SYN-02605,HH-0428,HH-0428,household,C-SYN-HH-0428,,,synthetic_profile,2025-06-29T12:30:00,2025-06-29T13:26:00,2025-06-29,12,56,0.384,411.4,1509,green,1
SYN-02606,HH-0087,HH-0087,household,C-SYN-HH-0087,,,synthetic_profile,2025-06-29T12:40:00,2025-06-29T13:29:00,2025-06-29,12,49,0.321,393.1,1286,green,1
SYN-02607,HH-0480,HH-0480,household,C-SYN-HH-0480,,,synthetic_profile,2025-06-29T12:40:00,2025-06-29T13:12:00,2025-06-29,12,32,0.445,834.4,1690,green,1
SYN-02608,HH-0554,HH-0554,household,C-SYN-HH-0554,,,synthetic_profile,2025-06-29T13:00:00,2025-06-29T14:02:00,2025-06-29,13,62,0.63,609.7,1583,green,1
SYN-02609,HH-0281,HH-0281,household,C-SYN-HH-0281,,,synthetic_profile,2025-06-29T13:05:00,2025-06-29T13:34:00,2025-06-29,13,29,0.268,554.5,853,green,1
SYN-02610,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-29T13:10:00,2025-06-29T13:40:00,2025-06-29,13,30,0.287,574.0,862,green,1
SYN-02611,HH-0140,HH-0140,household,C-SYN-HH-0140,,,synthetic_profile,2025-06-29T13:10:00,2025-06-29T14:10:00,2025-06-29,13,60,0.73,730.0,1397,green,1
SYN-02612,HH-0187,HH-0187,household,C-SYN-HH-0187,,,synthetic_profile,2025-06-29T13:10:00,2025-06-29T13:39:00,2025-06-29,13,29,0.143,295.9,1259,green,1
SYN-02613,HH-0067,HH-0067,household,C-SYN-HH-0067,,,synthetic_profile,2025-06-29T13:15:00,2025-06-29T13:54:00,2025-06-29,13,39,0.533,820.0,1282,green,1
SYN-02614,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-29T13:30:00,2025-06-29T14:12:00,2025-06-29,13,42,0.602,860.0,1334,green,1
SYN-02615,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-29T13:40:00,2025-06-29T14:03:00,2025-06-29,13,23,0.353,920.9,1056,green,1
SYN-02616,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-29T13:40:00,2025-06-29T14:34:00,2025-06-29,13,54,0.605,672.2,1067,green,1
OBS-015-0130,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-29T13:46:05.523000,2025-06-29T14:04:41.550000,2025-06-29,13,18.6,0.278,895.2,1111.8,green,1
SYN-02618,HH-0403,HH-0403,household,C-SYN-HH-0403,,,synthetic_profile,2025-06-29T14:15:00,2025-06-29T15:12:00,2025-06-29,14,57,0.791,832.6,1570,green,1
SYN-02619,HH-0071,HH-0071,household,C-SYN-HH-0071,,,synthetic_profile,2025-06-29T14:20:00,2025-06-29T15:08:00,2025-06-29,14,48,0.465,581.2,1242,green,1
SYN-02620,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-29T14:20:00,2025-06-29T15:03:00,2025-06-29,14,43,0.221,308.4,1661,green,1
SYN-02621,HH-0374,HH-0374,household,C-SYN-HH-0374,,,synthetic_profile,2025-06-29T14:40:00,2025-06-29T15:06:00,2025-06-29,14,26,0.167,385.4,1386,green,1
SYN-02622,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-29T17:00:00,2025-06-29T18:13:00,2025-06-29,17,73,0.688,565.5,1802,red,0
SYN-02623,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-29T17:00:00,2025-06-29T17:29:00,2025-06-29,17,29,0.249,515.2,1883,red,0
OBS-002-0016,HH-0007,HH-0007,household,C-OBS-002,002,B,observed_smartplug,2025-06-29T17:04:26.672000,2025-06-29T17:09:14.695000,2025-06-29,17,4.8,0.082,1026.6,1052.7,red,0
SYN-02625,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-29T17:05:00,2025-06-29T18:22:00,2025-06-29,17,77,0.99,771.4,1135,red,0
SYN-02626,HH-0370,HH-0370,household,C-SYN-HH-0370,,,synthetic_profile,2025-06-29T17:05:00,2025-06-29T17:55:00,2025-06-29,17,50,0.396,475.2,1507,red,0
SYN-02627,HH-0467,HH-0467,household,C-SYN-HH-0467,,,synthetic_profile,2025-06-29T17:05:00,2025-06-29T17:55:00,2025-06-29,17,50,0.366,439.2,1975,red,0
SYN-02628,HH-0488,HH-0488,household,C-SYN-HH-0488,,,synthetic_profile,2025-06-29T17:05:00,2025-06-29T17:23:00,2025-06-29,17,18,0.202,673.3,1871,red,0
SYN-02629,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-29T17:10:00,2025-06-29T18:31:00,2025-06-29,17,81,0.736,545.2,1190,red,0
SYN-02630,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-29T17:15:00,2025-06-29T19:13:00,2025-06-29,17,118,1.348,685.4,1289,red,0
SYN-02631,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-29T17:15:00,2025-06-29T19:44:00,2025-06-29,17,149,3.675,1479.9,1136,red,0
SYN-02632,HH-0087,HH-0087,household,C-SYN-HH-0087,,,synthetic_profile,2025-06-29T17:15:00,2025-06-29T17:46:00,2025-06-29,17,31,0.411,795.5,1022,red,0
SYN-02633,HH-0131,HH-0131,household,C-SYN-HH-0131,,,synthetic_profile,2025-06-29T17:15:00,2025-06-29T17:47:00,2025-06-29,17,32,0.281,526.9,1345,red,0
SYN-02634,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-29T17:30:00,2025-06-29T19:06:00,2025-06-29,17,96,1.799,1124.4,2015,red,0
SYN-02635,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-29T18:00:00,2025-06-29T18:51:00,2025-06-29,18,51,0.34,400.0,1459,red,0
SYN-02636,HH-0303,HH-0303,household,C-SYN-HH-0303,,,synthetic_profile,2025-06-29T18:00:00,2025-06-29T18:28:00,2025-06-29,18,28,0.328,702.9,1573,red,0
SYN-02637,HH-0560,HH-0560,household,C-SYN-HH-0560,,,synthetic_profile,2025-06-29T18:00:00,2025-06-29T18:22:00,2025-06-29,18,22,0.147,400.9,1985,red,0
SYN-02638,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-29T18:05:00,2025-06-29T18:23:00,2025-06-29,18,18,0.255,850.0,1212,red,0
SYN-02639,HH-0188,HH-0188,household,C-SYN-HH-0188,,,synthetic_profile,2025-06-29T18:05:00,2025-06-29T18:39:00,2025-06-29,18,34,0.484,854.1,1658,red,0
SYN-02640,HH-0286,HH-0286,household,C-SYN-HH-0286,,,synthetic_profile,2025-06-29T18:05:00,2025-06-29T18:38:00,2025-06-29,18,33,0.385,700.0,1545,red,0
SYN-02641,HH-0071,HH-0071,household,C-SYN-HH-0071,,,synthetic_profile,2025-06-29T18:10:00,2025-06-29T18:42:00,2025-06-29,18,32,0.382,716.2,1443,red,0
SYN-02642,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-29T18:10:00,2025-06-29T18:28:00,2025-06-29,18,18,0.209,696.7,1304,red,0
SYN-02643,HH-0207,HH-0207,household,C-SYN-HH-0207,,,synthetic_profile,2025-06-29T18:30:00,2025-06-29T19:12:00,2025-06-29,18,42,0.289,412.9,1476,red,0
SYN-02644,HH-0216,HH-0216,household,C-SYN-HH-0216,,,synthetic_profile,2025-06-29T18:30:00,2025-06-29T19:05:00,2025-06-29,18,35,0.522,894.9,2086,red,0
SYN-02645,HH-0275,HH-0275,household,C-SYN-HH-0275,,,synthetic_profile,2025-06-29T18:40:00,2025-06-29T18:58:00,2025-06-29,18,18,0.145,483.3,990,red,0
SYN-02646,HH-0554,HH-0554,household,C-SYN-HH-0554,,,synthetic_profile,2025-06-29T18:40:00,2025-06-29T19:12:00,2025-06-29,18,32,0.291,545.6,1612,red,0
SYN-02647,HH-0274,HH-0274,household,C-SYN-HH-0274,,,synthetic_profile,2025-06-29T19:00:00,2025-06-29T19:35:00,2025-06-29,19,35,0.43,737.1,1186,red,0
SYN-02648,HH-0421,HH-0421,household,C-SYN-HH-0421,,,synthetic_profile,2025-06-29T19:05:00,2025-06-29T20:00:00,2025-06-29,19,55,0.739,806.2,1506,red,0
SYN-02649,HH-0076,HH-0076,household,C-SYN-HH-0076,,,synthetic_profile,2025-06-29T19:15:00,2025-06-29T20:00:00,2025-06-29,19,45,0.567,756.0,2011,red,0
SYN-02650,HH-0179,HH-0179,household,C-SYN-HH-0179,,,synthetic_profile,2025-06-29T19:15:00,2025-06-29T19:40:00,2025-06-29,19,25,0.293,703.2,1128,red,0
SYN-02651,HH-0125,HH-0125,household,C-SYN-HH-0125,,,synthetic_profile,2025-06-29T19:20:00,2025-06-29T20:01:00,2025-06-29,19,41,0.63,922.0,1478,red,0
SYN-02652,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-29T19:20:00,2025-06-29T19:39:00,2025-06-29,19,19,0.126,397.9,1539,red,0
SYN-02653,HH-0377,HH-0377,household,C-SYN-HH-0377,,,synthetic_profile,2025-06-29T20:15:00,2025-06-29T21:13:00,2025-06-29,20,58,0.865,894.8,2013,red,0
OBS-002-0017,HH-0007,HH-0007,household,C-OBS-002,002,B,observed_smartplug,2025-06-29T21:10:45.651000,2025-06-29T21:35:57.630000,2025-06-29,21,25.2,0.408,970.5,1050.9,red,0
OBS-017-0147,HH-0031,HH-0031,household,C-OBS-017,017,G,observed_smartplug,2025-06-30T00:02:59.781000,2025-06-30T00:06:49.333000,2025-06-30,0,3.8,0.117,1836.9,2004.7,red,0
SYN-02656,BIZ-002,BIZ-002,commercial,C-SYN-BIZ-002,,,synthetic_profile,2025-06-30T06:00:00,2025-06-30T07:03:00,2025-06-30,6,63,1.627,1549.5,1420,red,0
SYN-02657,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-30T06:00:00,2025-06-30T08:09:00,2025-06-30,6,129,3.192,1484.7,1619,red,0
SYN-02658,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-30T06:05:00,2025-06-30T07:53:00,2025-06-30,6,108,1.88,1044.4,1746,red,0
SYN-02659,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-30T06:05:00,2025-06-30T06:23:00,2025-06-30,6,18,0.154,513.3,1025,red,0
SYN-02660,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-30T06:10:00,2025-06-30T07:45:00,2025-06-30,6,95,1.122,708.6,1461,red,0
SYN-02661,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-30T06:10:00,2025-06-30T07:47:00,2025-06-30,6,97,0.873,540.0,2023,red,0
SYN-02662,HH-0140,HH-0140,household,C-SYN-HH-0140,,,synthetic_profile,2025-06-30T06:10:00,2025-06-30T06:49:00,2025-06-30,6,39,0.565,869.2,2088,red,0
SYN-02663,HH-0303,HH-0303,household,C-SYN-HH-0303,,,synthetic_profile,2025-06-30T06:10:00,2025-06-30T06:46:00,2025-06-30,6,36,0.392,653.3,1082,red,0
SYN-02664,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-30T06:15:00,2025-06-30T07:37:00,2025-06-30,6,82,1.91,1397.6,1893,red,0
SYN-02665,HH-0187,HH-0187,household,C-SYN-HH-0187,,,synthetic_profile,2025-06-30T06:15:00,2025-06-30T06:54:00,2025-06-30,6,39,0.396,609.2,1232,red,0
SYN-02666,HH-0262,HH-0262,household,C-SYN-HH-0262,,,synthetic_profile,2025-06-30T06:15:00,2025-06-30T06:43:00,2025-06-30,6,28,0.181,387.9,1512,red,0
SYN-02667,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-30T06:20:00,2025-06-30T08:02:00,2025-06-30,6,102,3.324,1955.3,1819,red,0
SYN-02668,HH-0207,HH-0207,household,C-SYN-HH-0207,,,synthetic_profile,2025-06-30T06:20:00,2025-06-30T07:18:00,2025-06-30,6,58,0.865,894.8,954,red,0
SYN-02669,HH-0286,HH-0286,household,C-SYN-HH-0286,,,synthetic_profile,2025-06-30T06:20:00,2025-06-30T06:40:00,2025-06-30,6,20,0.205,615.0,1018,red,0
SYN-02670,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-30T06:30:00,2025-06-30T07:00:00,2025-06-30,6,30,0.401,802.0,1491,red,0
SYN-02671,HH-0163,HH-0163,household,C-SYN-HH-0163,,,synthetic_profile,2025-06-30T06:30:00,2025-06-30T07:10:00,2025-06-30,6,40,0.283,424.5,1847,red,0
SYN-02672,HH-0265,HH-0265,household,C-SYN-HH-0265,,,synthetic_profile,2025-06-30T06:30:00,2025-06-30T07:06:00,2025-06-30,6,36,0.259,431.7,2046,red,0
SYN-02673,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-30T06:40:00,2025-06-30T08:40:00,2025-06-30,6,120,4.096,2048.0,1328,red,0
SYN-02674,HH-0063,HH-0063,household,C-SYN-HH-0063,,,synthetic_profile,2025-06-30T06:40:00,2025-06-30T07:11:00,2025-06-30,6,31,0.314,607.7,967,red,0
SYN-02675,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-30T07:05:00,2025-06-30T07:51:00,2025-06-30,7,46,0.414,540.0,1210,red,0
SYN-02676,HH-0374,HH-0374,household,C-SYN-HH-0374,,,synthetic_profile,2025-06-30T07:10:00,2025-06-30T08:05:00,2025-06-30,7,55,0.447,487.6,1334,red,0
