date,cooker_id,account_id,plug,source,session_count,active_minutes,available_minutes,utilization_percent,kwh,green_sessions,orange_sessions,red_sessions,observed_sessions,synthetic_sessions,peak_concurrent_cookers
2025-06-25,C-SYN-HH-0451,HH-0451,,synthetic_profile,1,31.0,1440,2.15,0.227,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0451,HH-0451,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0451,HH-0451,,synthetic_profile,1,47.0,1440,3.26,0.701,0,0,1,0,1,1
2025-06-28,C-SYN-HH-0451,HH-0451,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0451,HH-0451,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-30,C-SYN-HH-0451,HH-0451,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-01,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,24.0,1440,1.67,0.371,1,0,0,0,1,1
2025-06-02,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,45.0,1440,3.12,0.239,1,0,0,0,1,1
2025-06-03,C-SYN-HH-0457,HH-0457,,synthetic_profile,2,62.0,1440,4.31,0.617,1,0,1,0,2,1
2025-06-04,C-SYN-HH-0457,HH-0457,,synthetic_profile,2,60.0,1440,4.17,0.711,1,1,0,0,2,1
2025-06-05,C-SYN-HH-0457,HH-0457,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-06,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,31.0,1440,2.15,0.278,1,0,0,0,1,1
2025-06-07,C-SYN-HH-0457,HH-0457,,synthetic_profile,2,95.0,1440,6.6,1.204,1,1,0,0,2,1
2025-06-08,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,50.0,1440,3.47,0.676,0,0,1,0,1,1
2025-06-09,C-SYN-HH-0457,HH-0457,,synthetic_profile,2,71.0,1440,4.93,0.871,0,0,2,0,2,1
2025-06-10,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,40.0,1440,2.78,0.383,0,1,0,0,1,1
2025-06-11,C-SYN-HH-0457,HH-0457,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-12,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,51.0,1440,3.54,0.582,0,1,0,0,1,1
2025-06-13,C-SYN-HH-0457,HH-0457,,synthetic_profile,3,151.0,1440,10.49,1.742,1,1,1,0,3,1
2025-06-14,C-SYN-HH-0457,HH-0457,,synthetic_profile,2,82.0,1440,5.69,0.797,1,1,0,0,2,1
2025-06-15,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,62.0,1440,4.31,0.391,1,0,0,0,1,1
2025-06-16,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,48.0,1440,3.33,0.726,0,0,1,0,1,1
2025-06-17,C-SYN-HH-0457,HH-0457,,synthetic_profile,3,76.0,1440,5.28,0.594,1,0,2,0,3,1
2025-06-18,C-SYN-HH-0457,HH-0457,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,33.0,1440,2.29,0.256,0,1,0,0,1,1
2025-06-20,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,32.0,1440,2.22,0.408,0,1,0,0,1,1
2025-06-21,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,23.0,1440,1.6,0.212,0,1,0,0,1,1
2025-06-22,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,28.0,1440,1.94,0.222,1,0,0,0,1,1
2025-06-23,C-SYN-HH-0457,HH-0457,,synthetic_profile,2,64.0,1440,4.44,0.717,1,0,1,0,2,1
2025-06-24,C-SYN-HH-0457,HH-0457,,synthetic_profile,3,144.0,1440,10.0,1.229,1,0,2,0,3,1
2025-06-25,C-SYN-HH-0457,HH-0457,,synthetic_profile,2,89.0,1440,6.18,0.878,0,1,1,0,2,1
2025-06-26,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,58.0,1440,4.03,0.411,0,0,1,0,1,1
2025-06-27,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,42.0,1440,2.92,0.621,0,0,1,0,1,1
2025-06-28,C-SYN-HH-0457,HH-0457,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,32.0,1440,2.22,0.3,0,1,0,0,1,1
2025-06-30,C-SYN-HH-0457,HH-0457,,synthetic_profile,1,42.0,1440,2.92,0.621,0,0,1,0,1,1
2025-06-01,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0467,HH-0467,,synthetic_profile,1,33.0,1440,2.29,0.389,1,0,0,0,1,1
2025-06-03,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-04,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-05,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-06,C-SYN-HH-0467,HH-0467,,synthetic_profile,1,30.0,1440,2.08,0.278,0,0,1,0,1,1
2025-06-07,C-SYN-HH-0467,HH-0467,,synthetic_profile,1,57.0,1440,3.96,0.442,0,0,1,0,1,1
2025-06-08,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-10,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-11,C-SYN-HH-0467,HH-0467,,synthetic_profile,1,33.0,1440,2.29,0.154,0,0,1,0,1,1
2025-06-12,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-13,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-15,C-SYN-HH-0467,HH-0467,,synthetic_profile,1,34.0,1440,2.36,0.444,0,0,1,0,1,1
2025-06-16,C-SYN-HH-0467,HH-0467,,synthetic_profile,1,19.0,1440,1.32,0.229,0,0,1,0,1,1
2025-06-17,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0467,HH-0467,,synthetic_profile,2,110.0,1440,7.64,0.917,1,0,1,0,2,1
2025-06-19,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-21,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-22,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-23,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-25,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-26,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-28,C-SYN-HH-0467,HH-0467,,synthetic_profile,1,45.0,1440,3.12,0.367,0,0,1,0,1,1
2025-06-29,C-SYN-HH-0467,HH-0467,,synthetic_profile,1,50.0,1440,3.47,0.366,0,0,1,0,1,1
2025-06-30,C-SYN-HH-0467,HH-0467,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-01,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,27.0,1440,1.88,0.163,0,1,0,0,1,1
2025-06-03,C-SYN-HH-0469,HH-0469,,synthetic_profile,2,58.0,1440,4.03,0.498,1,0,1,0,2,1
2025-06-04,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,31.0,1440,2.15,0.269,0,1,0,0,1,1
2025-06-05,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-06,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-07,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,44.0,1440,3.06,0.226,0,0,1,0,1,1
2025-06-08,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0469,HH-0469,,synthetic_profile,2,80.0,1440,5.56,0.841,1,0,1,0,2,1
2025-06-10,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,37.0,1440,2.57,0.34,1,0,0,0,1,1
2025-06-11,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,26.0,1440,1.81,0.369,1,0,0,0,1,1
2025-06-12,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-13,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,40.0,1440,2.78,0.513,0,1,0,0,1,1
2025-06-15,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,23.0,1440,1.6,0.143,0,1,0,0,1,1
2025-06-16,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-17,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-21,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-22,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-23,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,42.0,1440,2.92,0.447,0,0,1,0,1,1
2025-06-25,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,52.0,1440,3.61,0.659,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0469,HH-0469,,synthetic_profile,2,79.0,1440,5.49,0.836,1,1,0,0,2,1
2025-06-28,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0469,HH-0469,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-30,C-SYN-HH-0469,HH-0469,,synthetic_profile,1,36.0,1440,2.5,0.195,0,0,1,0,1,1
2025-06-01,C-SYN-HH-0473,HH-0473,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0473,HH-0473,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-03,C-SYN-HH-0473,HH-0473,,synthetic_profile,2,87.0,1440,6.04,1.354,0,1,1,0,2,1
2025-06-04,C-SYN-HH-0473,HH-0473,,synthetic_profile,2,56.0,1440,3.89,0.528,0,1,1,0,2,1
2025-06-05,C-SYN-HH-0473,HH-0473,,synthetic_profile,2,103.0,1440,7.15,0.748,1,1,0,0,2,1
2025-06-06,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,31.0,1440,2.15,0.486,1,0,0,0,1,1
2025-06-07,C-SYN-HH-0473,HH-0473,,synthetic_profile,2,98.0,1440,6.81,0.856,1,0,1,0,2,1
2025-06-08,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,24.0,1440,1.67,0.352,1,0,0,0,1,1
2025-06-09,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,41.0,1440,2.85,0.59,0,0,1,0,1,1
2025-06-10,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,31.0,1440,2.15,0.314,1,0,0,0,1,1
2025-06-11,C-SYN-HH-0473,HH-0473,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-12,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,42.0,1440,2.92,0.654,0,1,0,0,1,1
2025-06-13,C-SYN-HH-0473,HH-0473,,synthetic_profile,2,53.0,1440,3.68,0.498,1,0,1,0,2,1
2025-06-14,C-SYN-HH-0473,HH-0473,,synthetic_profile,2,97.0,1440,6.74,1.44,1,0,1,0,2,1
2025-06-15,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,44.0,1440,3.06,0.518,0,1,0,0,1,1
2025-06-16,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,68.0,1440,4.72,0.739,1,0,0,0,1,1
2025-06-17,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,42.0,1440,2.92,0.624,0,0,1,0,1,1
2025-06-18,C-SYN-HH-0473,HH-0473,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0473,HH-0473,,synthetic_profile,2,74.0,1440,5.14,0.579,1,1,0,0,2,1
2025-06-20,C-SYN-HH-0473,HH-0473,,synthetic_profile,2,51.0,1440,3.54,0.522,1,1,0,0,2,1
2025-06-21,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,49.0,1440,3.4,0.707,0,1,0,0,1,1
2025-06-22,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,57.0,1440,3.96,0.886,0,0,1,0,1,1
2025-06-23,C-SYN-HH-0473,HH-0473,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,26.0,1440,1.81,0.135,0,0,1,0,1,1
2025-06-25,C-SYN-HH-0473,HH-0473,,synthetic_profile,2,54.0,1440,3.75,0.589,1,1,0,0,2,1
2025-06-26,C-SYN-HH-0473,HH-0473,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0473,HH-0473,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-28,C-SYN-HH-0473,HH-0473,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,21.0,1440,1.46,0.242,0,1,0,0,1,1
2025-06-30,C-SYN-HH-0473,HH-0473,,synthetic_profile,1,26.0,1440,1.81,0.143,0,0,1,0,1,1
2025-06-01,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-03,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-04,C-SYN-HH-0480,HH-0480,,synthetic_profile,1,47.0,1440,3.26,0.329,1,0,0,0,1,1
2025-06-05,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-06,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-07,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-08,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-10,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-11,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-12,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-13,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0480,HH-0480,,synthetic_profile,1,55.0,1440,3.82,0.721,1,0,0,0,1,1
2025-06-15,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-16,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-17,C-SYN-HH-0480,HH-0480,,synthetic_profile,1,34.0,1440,2.36,0.371,1,0,0,0,1,1
2025-06-18,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0480,HH-0480,,synthetic_profile,1,66.0,1440,4.58,0.714,1,0,0,0,1,1
2025-06-21,C-SYN-HH-0480,HH-0480,,synthetic_profile,1,42.0,1440,2.92,0.435,1,0,0,0,1,1
2025-06-22,C-SYN-HH-0480,HH-0480,,synthetic_profile,1,36.0,1440,2.5,0.303,1,0,0,0,1,1
2025-06-23,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0480,HH-0480,,synthetic_profile,1,24.0,1440,1.67,0.222,0,0,1,0,1,1
2025-06-25,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-26,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-28,C-SYN-HH-0480,HH-0480,,synthetic_profile,1,42.0,1440,2.92,0.28,1,0,0,0,1,1
2025-06-29,C-SYN-HH-0480,HH-0480,,synthetic_profile,1,32.0,1440,2.22,0.445,1,0,0,0,1,1
2025-06-30,C-SYN-HH-0480,HH-0480,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-01,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0485,HH-0485,,synthetic_profile,2,67.0,1440,4.65,0.901,1,0,1,0,2,1
2025-06-03,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-04,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,48.0,1440,3.33,0.417,1,0,0,0,1,1
2025-06-05,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-06,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,53.0,1440,3.68,0.407,0,0,1,0,1,1
2025-06-07,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-08,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-10,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,57.0,1440,3.96,0.82,0,0,1,0,1,1
2025-06-11,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,40.0,1440,2.78,0.581,1,0,0,0,1,1
2025-06-12,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,24.0,1440,1.67,0.319,0,0,1,0,1,1
2025-06-13,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-15,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-16,C-SYN-HH-0485,HH-0485,,synthetic_profile,3,158.0,1440,10.97,1.482,1,0,2,0,3,1
2025-06-17,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,26.0,1440,1.81,0.214,0,0,1,0,1,1
2025-06-19,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-21,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-22,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,47.0,1440,3.26,0.258,0,0,1,0,1,1
2025-06-23,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,19.0,1440,1.32,0.143,0,0,1,0,1,1
2025-06-25,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-26,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,54.0,1440,3.75,0.693,1,0,0,0,1,1
2025-06-28,C-SYN-HH-0485,HH-0485,,synthetic_profile,2,105.0,1440,7.29,1.121,1,0,1,0,2,1
2025-06-29,C-SYN-HH-0485,HH-0485,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-30,C-SYN-HH-0485,HH-0485,,synthetic_profile,1,48.0,1440,3.33,0.575,0,0,1,0,1,1
2025-06-01,C-SYN-HH-0488,HH-0488,,synthetic_profile,2,95.0,1440,6.6,0.957,1,1,0,0,2,1
2025-06-02,C-SYN-HH-0488,HH-0488,,synthetic_profile,3,100.0,1440,6.94,1.189,1,1,1,0,3,1
2025-06-03,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,18.0,1440,1.25,0.136,1,0,0,0,1,1
2025-06-04,C-SYN-HH-0488,HH-0488,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-05,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,50.0,1440,3.47,0.543,0,0,1,0,1,1
2025-06-06,C-SYN-HH-0488,HH-0488,,synthetic_profile,3,107.0,1440,7.43,1.277,1,1,1,0,3,1
2025-06-07,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,49.0,1440,3.4,0.756,1,0,0,0,1,1
2025-06-08,C-SYN-HH-0488,HH-0488,,synthetic_profile,2,91.0,1440,6.32,1.273,1,0,1,0,2,1
2025-06-09,C-SYN-HH-0488,HH-0488,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-10,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,20.0,1440,1.39,0.203,1,0,0,0,1,1
2025-06-11,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,21.0,1440,1.46,0.153,0,0,1,0,1,1
2025-06-12,C-SYN-HH-0488,HH-0488,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-13,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,34.0,1440,2.36,0.413,0,0,1,0,1,1
2025-06-14,C-SYN-HH-0488,HH-0488,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-15,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,27.0,1440,1.88,0.172,0,1,0,0,1,1
2025-06-16,C-SYN-HH-0488,HH-0488,,synthetic_profile,2,94.0,1440,6.53,0.901,1,0,1,0,2,1
2025-06-17,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,33.0,1440,2.29,0.433,0,0,1,0,1,1
2025-06-18,C-SYN-HH-0488,HH-0488,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0488,HH-0488,,synthetic_profile,2,114.0,1440,7.92,1.463,1,1,0,0,2,1
2025-06-20,C-SYN-HH-0488,HH-0488,,synthetic_profile,3,144.0,1440,10.0,1.389,1,1,1,0,3,1
2025-06-21,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,37.0,1440,2.57,0.578,0,1,0,0,1,1
2025-06-22,C-SYN-HH-0488,HH-0488,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-23,C-SYN-HH-0488,HH-0488,,synthetic_profile,2,84.0,1440,5.83,0.963,0,0,2,0,2,1
2025-06-24,C-SYN-HH-0488,HH-0488,,synthetic_profile,2,91.0,1440,6.32,0.943,0,0,2,0,2,1
2025-06-25,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,51.0,1440,3.54,0.501,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0488,HH-0488,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-27,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,30.0,1440,2.08,0.28,0,1,0,0,1,1
2025-06-28,C-SYN-HH-0488,HH-0488,,synthetic_profile,2,77.0,1440,5.35,0.525,0,1,1,0,2,1
2025-06-29,C-SYN-HH-0488,HH-0488,,synthetic_profile,1,18.0,1440,1.25,0.202,0,0,1,0,1,1
2025-06-30,C-SYN-HH-0488,HH-0488,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-01,C-SYN-HH-0497,HH-0497,,synthetic_profile,2,98.0,1440,6.81,1.05,1,0,1,0,2,1
2025-06-02,C-SYN-HH-0497,HH-0497,,synthetic_profile,1,40.0,1440,2.78,0.258,0,0,1,0,1,1
2025-06-03,C-SYN-HH-0497,HH-0497,,synthetic_profile,1,57.0,1440,3.96,0.351,0,1,0,0,1,1
2025-06-04,C-SYN-HH-0497,HH-0497,,synthetic_profile,2,79.0,1440,5.49,0.462,1,0,1,0,2,1
2025-06-05,C-SYN-HH-0497,HH-0497,,synthetic_profile,1,37.0,1440,2.57,0.404,0,1,0,0,1,1
2025-06-06,C-SYN-HH-0497,HH-0497,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-07,C-SYN-HH-0497,HH-0497,,synthetic_profile,2,57.0,1440,3.96,0.81,0,1,1,0,2,1
2025-06-08,C-SYN-HH-0497,HH-0497,,synthetic_profile,1,25.0,1440,1.74,0.229,0,0,1,0,1,1
2025-06-09,C-SYN-HH-0497,HH-0497,,synthetic_profile,1,53.0,1440,3.68,0.352,0,0,1,0,1,1
2025-06-10,C-SYN-HH-0497,HH-0497,,synthetic_profile,2,72.0,1440,5.0,0.524,0,1,1,0,2,1
2025-06-11,C-SYN-HH-0497,HH-0497,,synthetic_profile,1,51.0,1440,3.54,0.366,1,0,0,0,1,1
